Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
30/08/2008,19:00,Headrow,491,Saturday,35,August,2008
30/08/2008,20:00,Headrow,400,Saturday,35,August,2008
30/08/2008,21:00,Headrow,421,Saturday,35,August,2008
30/08/2008,22:00,Headrow,394,Saturday,35,August,2008
30/08/2008,23:00,Headrow,326,Saturday,35,August,2008
31/08/2008,00:00,Headrow,206,Sunday,35,August,2008
31/08/2008,01:00,Headrow,189,Sunday,35,August,2008
31/08/2008,02:00,Headrow,125,Sunday,35,August,2008
31/08/2008,03:00,Headrow,75,Sunday,35,August,2008
31/08/2008,04:00,Headrow,27,Sunday,35,August,2008
31/08/2008,05:00,Headrow,20,Sunday,35,August,2008
31/08/2008,06:00,Headrow,46,Sunday,35,August,2008
31/08/2008,07:00,Headrow,54,Sunday,35,August,2008
31/08/2008,08:00,Headrow,72,Sunday,35,August,2008
31/08/2008,09:00,Headrow,110,Sunday,35,August,2008
31/08/2008,10:00,Headrow,337,Sunday,35,August,2008
31/08/2008,11:00,Headrow,762,Sunday,35,August,2008
31/08/2008,12:00,Headrow,1238,Sunday,35,August,2008
31/08/2008,13:00,Headrow,1394,Sunday,35,August,2008
31/08/2008,14:00,Headrow,1445,Sunday,35,August,2008
31/08/2008,15:00,Headrow,1303,Sunday,35,August,2008
31/08/2008,16:00,Headrow,902,Sunday,35,August,2008
31/08/2008,17:00,Headrow,469,Sunday,35,August,2008
31/08/2008,18:00,Headrow,196,Sunday,35,August,2008
31/08/2008,19:00,Headrow,148,Sunday,35,August,2008
31/08/2008,20:00,Headrow,123,Sunday,35,August,2008
31/08/2008,21:00,Headrow,118,Sunday,35,August,2008
31/08/2008,22:00,Headrow,68,Sunday,35,August,2008
31/08/2008,23:00,Headrow,39,Sunday,35,August,2008
01/09/2008,00:00,Headrow,8,Monday,36,September,2008
01/09/2008,01:00,Headrow,9,Monday,36,September,2008
01/09/2008,02:00,Headrow,3,Monday,36,September,2008
01/09/2008,03:00,Headrow,6,Monday,36,September,2008
01/09/2008,04:00,Headrow,8,Monday,36,September,2008
01/09/2008,05:00,Headrow,12,Monday,36,September,2008
01/09/2008,06:00,Headrow,120,Monday,36,September,2008
01/09/2008,07:00,Headrow,171,Monday,36,September,2008
01/09/2008,08:00,Headrow,378,Monday,36,September,2008
01/09/2008,09:00,Headrow,536,Monday,36,September,2008
01/09/2008,10:00,Headrow,887,Monday,36,September,2008
01/09/2008,11:00,Headrow,1289,Monday,36,September,2008
01/09/2008,12:00,Headrow,2150,Monday,36,September,2008
01/09/2008,13:00,Headrow,2499,Monday,36,September,2008
01/09/2008,14:00,Headrow,1998,Monday,36,September,2008
01/09/2008,15:00,Headrow,1823,Monday,36,September,2008
01/09/2008,16:00,Headrow,1823,Monday,36,September,2008
01/09/2008,17:00,Headrow,1359,Monday,36,September,2008
01/09/2008,18:00,Headrow,592,Monday,36,September,2008
01/09/2008,19:00,Headrow,380,Monday,36,September,2008
01/09/2008,20:00,Headrow,184,Monday,36,September,2008
01/09/2008,21:00,Headrow,143,Monday,36,September,2008
01/09/2008,22:00,Headrow,152,Monday,36,September,2008
01/09/2008,23:00,Headrow,52,Monday,36,September,2008
02/09/2008,00:00,Headrow,12,Tuesday,36,September,2008
02/09/2008,01:00,Headrow,4,Tuesday,36,September,2008
02/09/2008,02:00,Headrow,14,Tuesday,36,September,2008
02/09/2008,03:00,Headrow,12,Tuesday,36,September,2008
02/09/2008,04:00,Headrow,4,Tuesday,36,September,2008
02/09/2008,05:00,Headrow,11,Tuesday,36,September,2008
02/09/2008,06:00,Headrow,95,Tuesday,36,September,2008
02/09/2008,07:00,Headrow,149,Tuesday,36,September,2008
02/09/2008,08:00,Headrow,376,Tuesday,36,September,2008
02/09/2008,09:00,Headrow,521,Tuesday,36,September,2008
02/09/2008,10:00,Headrow,821,Tuesday,36,September,2008
02/09/2008,11:00,Headrow,1263,Tuesday,36,September,2008
02/09/2008,12:00,Headrow,2130,Tuesday,36,September,2008
02/09/2008,13:00,Headrow,2347,Tuesday,36,September,2008
02/09/2008,14:00,Headrow,1554,Tuesday,36,September,2008
02/09/2008,15:00,Headrow,1458,Tuesday,36,September,2008
02/09/2008,16:00,Headrow,1685,Tuesday,36,September,2008
02/09/2008,17:00,Headrow,1254,Tuesday,36,September,2008
02/09/2008,18:00,Headrow,506,Tuesday,36,September,2008
02/09/2008,19:00,Headrow,357,Tuesday,36,September,2008
02/09/2008,20:00,Headrow,242,Tuesday,36,September,2008
02/09/2008,21:00,Headrow,130,Tuesday,36,September,2008
02/09/2008,22:00,Headrow,177,Tuesday,36,September,2008
02/09/2008,23:00,Headrow,84,Tuesday,36,September,2008
03/09/2008,00:00,Headrow,31,Wednesday,36,September,2008
03/09/2008,01:00,Headrow,17,Wednesday,36,September,2008
03/09/2008,02:00,Headrow,11,Wednesday,36,September,2008
03/09/2008,03:00,Headrow,5,Wednesday,36,September,2008
03/09/2008,04:00,Headrow,9,Wednesday,36,September,2008
03/09/2008,05:00,Headrow,26,Wednesday,36,September,2008
03/09/2008,06:00,Headrow,102,Wednesday,36,September,2008
03/09/2008,07:00,Headrow,205,Wednesday,36,September,2008
03/09/2008,08:00,Headrow,418,Wednesday,36,September,2008
03/09/2008,09:00,Headrow,469,Wednesday,36,September,2008
03/09/2008,10:00,Headrow,790,Wednesday,36,September,2008
03/09/2008,11:00,Headrow,1212,Wednesday,36,September,2008
03/09/2008,12:00,Headrow,1898,Wednesday,36,September,2008
03/09/2008,13:00,Headrow,1935,Wednesday,36,September,2008
03/09/2008,14:00,Headrow,1171,Wednesday,36,September,2008
03/09/2008,15:00,Headrow,1067,Wednesday,36,September,2008
03/09/2008,16:00,Headrow,1346,Wednesday,36,September,2008
03/09/2008,17:00,Headrow,1180,Wednesday,36,September,2008
03/09/2008,18:00,Headrow,525,Wednesday,36,September,2008
03/09/2008,19:00,Headrow,377,Wednesday,36,September,2008
03/09/2008,20:00,Headrow,258,Wednesday,36,September,2008
03/09/2008,21:00,Headrow,186,Wednesday,36,September,2008
03/09/2008,22:00,Headrow,157,Wednesday,36,September,2008
03/09/2008,23:00,Headrow,106,Wednesday,36,September,2008
04/09/2008,00:00,Headrow,27,Thursday,36,September,2008
04/09/2008,01:00,Headrow,8,Thursday,36,September,2008
04/09/2008,02:00,Headrow,13,Thursday,36,September,2008
04/09/2008,03:00,Headrow,16,Thursday,36,September,2008
04/09/2008,04:00,Headrow,2,Thursday,36,September,2008
04/09/2008,05:00,Headrow,21,Thursday,36,September,2008
04/09/2008,06:00,Headrow,95,Thursday,36,September,2008
04/09/2008,07:00,Headrow,228,Thursday,36,September,2008
04/09/2008,08:00,Headrow,424,Thursday,36,September,2008
04/09/2008,09:00,Headrow,520,Thursday,36,September,2008
04/09/2008,10:00,Headrow,860,Thursday,36,September,2008
04/09/2008,11:00,Headrow,1203,Thursday,36,September,2008
04/09/2008,12:00,Headrow,1950,Thursday,36,September,2008
04/09/2008,13:00,Headrow,1798,Thursday,36,September,2008
04/09/2008,14:00,Headrow,1499,Thursday,36,September,2008
04/09/2008,15:00,Headrow,1349,Thursday,36,September,2008
04/09/2008,16:00,Headrow,1513,Thursday,36,September,2008
04/09/2008,17:00,Headrow,1243,Thursday,36,September,2008
04/09/2008,18:00,Headrow,699,Thursday,36,September,2008
04/09/2008,19:00,Headrow,480,Thursday,36,September,2008
04/09/2008,20:00,Headrow,337,Thursday,36,September,2008
04/09/2008,21:00,Headrow,174,Thursday,36,September,2008
04/09/2008,22:00,Headrow,187,Thursday,36,September,2008
04/09/2008,23:00,Headrow,131,Thursday,36,September,2008
05/09/2008,00:00,Headrow,49,Friday,36,September,2008
05/09/2008,01:00,Headrow,38,Friday,36,September,2008
05/09/2008,02:00,Headrow,20,Friday,36,September,2008
05/09/2008,03:00,Headrow,57,Friday,36,September,2008
05/09/2008,04:00,Headrow,11,Friday,36,September,2008
05/09/2008,05:00,Headrow,28,Friday,36,September,2008
05/09/2008,06:00,Headrow,85,Friday,36,September,2008
05/09/2008,07:00,Headrow,172,Friday,36,September,2008
05/09/2008,08:00,Headrow,464,Friday,36,September,2008
05/09/2008,09:00,Headrow,543,Friday,36,September,2008
05/09/2008,10:00,Headrow,663,Friday,36,September,2008
05/09/2008,11:00,Headrow,1035,Friday,36,September,2008
05/09/2008,12:00,Headrow,1885,Friday,36,September,2008
05/09/2008,13:00,Headrow,1488,Friday,36,September,2008
05/09/2008,14:00,Headrow,1562,Friday,36,September,2008
05/09/2008,15:00,Headrow,1392,Friday,36,September,2008
05/09/2008,16:00,Headrow,1486,Friday,36,September,2008
05/09/2008,17:00,Headrow,946,Friday,36,September,2008
05/09/2008,18:00,Headrow,391,Friday,36,September,2008
05/09/2008,19:00,Headrow,268,Friday,36,September,2008
05/09/2008,20:00,Headrow,235,Friday,36,September,2008
05/09/2008,21:00,Headrow,229,Friday,36,September,2008
05/09/2008,22:00,Headrow,264,Friday,36,September,2008
05/09/2008,23:00,Headrow,169,Friday,36,September,2008
06/09/2008,00:00,Headrow,80,Saturday,36,September,2008
06/09/2008,01:00,Headrow,73,Saturday,36,September,2008
06/09/2008,02:00,Headrow,38,Saturday,36,September,2008
06/09/2008,03:00,Headrow,52,Saturday,36,September,2008
06/09/2008,04:00,Headrow,28,Saturday,36,September,2008
06/09/2008,05:00,Headrow,7,Saturday,36,September,2008
06/09/2008,06:00,Headrow,26,Saturday,36,September,2008
06/09/2008,07:00,Headrow,41,Saturday,36,September,2008
06/09/2008,08:00,Headrow,166,Saturday,36,September,2008
06/09/2008,09:00,Headrow,517,Saturday,36,September,2008
06/09/2008,10:00,Headrow,1075,Saturday,36,September,2008
06/09/2008,11:00,Headrow,1662,Saturday,36,September,2008
06/09/2008,12:00,Headrow,2153,Saturday,36,September,2008
06/09/2008,13:00,Headrow,2770,Saturday,36,September,2008
06/09/2008,14:00,Headrow,2898,Saturday,36,September,2008
06/09/2008,15:00,Headrow,2689,Saturday,36,September,2008
06/09/2008,16:00,Headrow,2313,Saturday,36,September,2008
06/09/2008,17:00,Headrow,1458,Saturday,36,September,2008
06/09/2008,18:00,Headrow,721,Saturday,36,September,2008
06/09/2008,19:00,Headrow,391,Saturday,36,September,2008
06/09/2008,20:00,Headrow,322,Saturday,36,September,2008
06/09/2008,21:00,Headrow,375,Saturday,36,September,2008
06/09/2008,22:00,Headrow,365,Saturday,36,September,2008
06/09/2008,23:00,Headrow,320,Saturday,36,September,2008
07/09/2008,00:00,Headrow,215,Sunday,36,September,2008
07/09/2008,01:00,Headrow,181,Sunday,36,September,2008
07/09/2008,02:00,Headrow,95,Sunday,36,September,2008
07/09/2008,03:00,Headrow,54,Sunday,36,September,2008
07/09/2008,04:00,Headrow,38,Sunday,36,September,2008
07/09/2008,05:00,Headrow,22,Sunday,36,September,2008
07/09/2008,06:00,Headrow,42,Sunday,36,September,2008
07/09/2008,07:00,Headrow,52,Sunday,36,September,2008
07/09/2008,08:00,Headrow,225,Sunday,36,September,2008
07/09/2008,09:00,Headrow,340,Sunday,36,September,2008
07/09/2008,10:00,Headrow,661,Sunday,36,September,2008
07/09/2008,11:00,Headrow,1124,Sunday,36,September,2008
07/09/2008,12:00,Headrow,1456,Sunday,36,September,2008
07/09/2008,13:00,Headrow,1639,Sunday,36,September,2008
07/09/2008,14:00,Headrow,1522,Sunday,36,September,2008
07/09/2008,15:00,Headrow,1472,Sunday,36,September,2008
07/09/2008,16:00,Headrow,970,Sunday,36,September,2008
07/09/2008,17:00,Headrow,534,Sunday,36,September,2008
07/09/2008,18:00,Headrow,268,Sunday,36,September,2008
07/09/2008,19:00,Headrow,171,Sunday,36,September,2008
07/09/2008,20:00,Headrow,182,Sunday,36,September,2008
07/09/2008,21:00,Headrow,112,Sunday,36,September,2008
07/09/2008,22:00,Headrow,72,Sunday,36,September,2008
07/09/2008,23:00,Headrow,64,Sunday,36,September,2008
08/09/2008,00:00,Headrow,12,Monday,37,September,2008
08/09/2008,01:00,Headrow,6,Monday,37,September,2008
08/09/2008,02:00,Headrow,4,Monday,37,September,2008
08/09/2008,03:00,Headrow,3,Monday,37,September,2008
08/09/2008,04:00,Headrow,0,Monday,37,September,2008
08/09/2008,05:00,Headrow,14,Monday,37,September,2008
08/09/2008,06:00,Headrow,89,Monday,37,September,2008
08/09/2008,07:00,Headrow,195,Monday,37,September,2008
08/09/2008,08:00,Headrow,428,Monday,37,September,2008
08/09/2008,09:00,Headrow,501,Monday,37,September,2008
08/09/2008,10:00,Headrow,792,Monday,37,September,2008
08/09/2008,11:00,Headrow,1138,Monday,37,September,2008
08/09/2008,12:00,Headrow,2036,Monday,37,September,2008
08/09/2008,13:00,Headrow,2005,Monday,37,September,2008
08/09/2008,14:00,Headrow,1570,Monday,37,September,2008
08/09/2008,15:00,Headrow,1403,Monday,37,September,2008
08/09/2008,16:00,Headrow,1415,Monday,37,September,2008
08/09/2008,17:00,Headrow,1038,Monday,37,September,2008
08/09/2008,18:00,Headrow,499,Monday,37,September,2008
08/09/2008,19:00,Headrow,323,Monday,37,September,2008
08/09/2008,20:00,Headrow,224,Monday,37,September,2008
08/09/2008,21:00,Headrow,136,Monday,37,September,2008
08/09/2008,22:00,Headrow,119,Monday,37,September,2008
08/09/2008,23:00,Headrow,59,Monday,37,September,2008
09/09/2008,00:00,Headrow,20,Tuesday,37,September,2008
09/09/2008,01:00,Headrow,4,Tuesday,37,September,2008
09/09/2008,02:00,Headrow,4,Tuesday,37,September,2008
09/09/2008,03:00,Headrow,1,Tuesday,37,September,2008
09/09/2008,04:00,Headrow,2,Tuesday,37,September,2008
09/09/2008,05:00,Headrow,12,Tuesday,37,September,2008
09/09/2008,06:00,Headrow,69,Tuesday,37,September,2008
09/09/2008,07:00,Headrow,234,Tuesday,37,September,2008
09/09/2008,08:00,Headrow,519,Tuesday,37,September,2008
09/09/2008,09:00,Headrow,464,Tuesday,37,September,2008
09/09/2008,10:00,Headrow,734,Tuesday,37,September,2008
09/09/2008,11:00,Headrow,1200,Tuesday,37,September,2008
09/09/2008,12:00,Headrow,1900,Tuesday,37,September,2008
09/09/2008,13:00,Headrow,2095,Tuesday,37,September,2008
09/09/2008,14:00,Headrow,1709,Tuesday,37,September,2008
09/09/2008,15:00,Headrow,1715,Tuesday,37,September,2008
09/09/2008,16:00,Headrow,1556,Tuesday,37,September,2008
09/09/2008,17:00,Headrow,1225,Tuesday,37,September,2008
09/09/2008,18:00,Headrow,556,Tuesday,37,September,2008
09/09/2008,19:00,Headrow,257,Tuesday,37,September,2008
09/09/2008,20:00,Headrow,232,Tuesday,37,September,2008
09/09/2008,21:00,Headrow,140,Tuesday,37,September,2008
09/09/2008,22:00,Headrow,144,Tuesday,37,September,2008
09/09/2008,23:00,Headrow,83,Tuesday,37,September,2008
10/09/2008,00:00,Headrow,36,Wednesday,37,September,2008
10/09/2008,01:00,Headrow,10,Wednesday,37,September,2008
10/09/2008,02:00,Headrow,25,Wednesday,37,September,2008
10/09/2008,03:00,Headrow,11,Wednesday,37,September,2008
10/09/2008,04:00,Headrow,4,Wednesday,37,September,2008
10/09/2008,05:00,Headrow,24,Wednesday,37,September,2008
10/09/2008,06:00,Headrow,71,Wednesday,37,September,2008
10/09/2008,07:00,Headrow,217,Wednesday,37,September,2008
10/09/2008,08:00,Headrow,423,Wednesday,37,September,2008
10/09/2008,09:00,Headrow,569,Wednesday,37,September,2008
10/09/2008,10:00,Headrow,742,Wednesday,37,September,2008
10/09/2008,11:00,Headrow,1062,Wednesday,37,September,2008
10/09/2008,12:00,Headrow,1897,Wednesday,37,September,2008
