Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
21/07/2009,06:00,Commercial Street at Barratts,182,Tuesday,30,July,2009
21/07/2009,07:00,Commercial Street at Barratts,328,Tuesday,30,July,2009
21/07/2009,08:00,Commercial Street at Barratts,708,Tuesday,30,July,2009
21/07/2009,09:00,Commercial Street at Barratts,816,Tuesday,30,July,2009
21/07/2009,10:00,Commercial Street at Barratts,1471,Tuesday,30,July,2009
21/07/2009,11:00,Commercial Street at Barratts,2075,Tuesday,30,July,2009
21/07/2009,12:00,Commercial Street at Barratts,3409,Tuesday,30,July,2009
21/07/2009,13:00,Commercial Street at Barratts,3734,Tuesday,30,July,2009
21/07/2009,14:00,Commercial Street at Barratts,3045,Tuesday,30,July,2009
21/07/2009,15:00,Commercial Street at Barratts,2762,Tuesday,30,July,2009
21/07/2009,16:00,Commercial Street at Barratts,2133,Tuesday,30,July,2009
21/07/2009,17:00,Commercial Street at Barratts,1437,Tuesday,30,July,2009
21/07/2009,18:00,Commercial Street at Barratts,526,Tuesday,30,July,2009
21/07/2009,19:00,Commercial Street at Barratts,251,Tuesday,30,July,2009
21/07/2009,20:00,Commercial Street at Barratts,166,Tuesday,30,July,2009
21/07/2009,21:00,Commercial Street at Barratts,182,Tuesday,30,July,2009
21/07/2009,22:00,Commercial Street at Barratts,93,Tuesday,30,July,2009
21/07/2009,23:00,Commercial Street at Barratts,91,Tuesday,30,July,2009
22/07/2009,00:00,Commercial Street at Barratts,80,Wednesday,30,July,2009
22/07/2009,01:00,Commercial Street at Barratts,19,Wednesday,30,July,2009
22/07/2009,02:00,Commercial Street at Barratts,44,Wednesday,30,July,2009
22/07/2009,03:00,Commercial Street at Barratts,18,Wednesday,30,July,2009
22/07/2009,04:00,Commercial Street at Barratts,6,Wednesday,30,July,2009
22/07/2009,05:00,Commercial Street at Barratts,94,Wednesday,30,July,2009
22/07/2009,06:00,Commercial Street at Barratts,84,Wednesday,30,July,2009
22/07/2009,07:00,Commercial Street at Barratts,250,Wednesday,30,July,2009
22/07/2009,08:00,Commercial Street at Barratts,747,Wednesday,30,July,2009
22/07/2009,09:00,Commercial Street at Barratts,989,Wednesday,30,July,2009
22/07/2009,10:00,Commercial Street at Barratts,1656,Wednesday,30,July,2009
22/07/2009,11:00,Commercial Street at Barratts,1891,Wednesday,30,July,2009
22/07/2009,12:00,Commercial Street at Barratts,3970,Wednesday,30,July,2009
22/07/2009,13:00,Commercial Street at Barratts,3968,Wednesday,30,July,2009
22/07/2009,14:00,Commercial Street at Barratts,2945,Wednesday,30,July,2009
22/07/2009,15:00,Commercial Street at Barratts,2291,Wednesday,30,July,2009
22/07/2009,16:00,Commercial Street at Barratts,2082,Wednesday,30,July,2009
22/07/2009,17:00,Commercial Street at Barratts,1789,Wednesday,30,July,2009
22/07/2009,18:00,Commercial Street at Barratts,642,Wednesday,30,July,2009
22/07/2009,19:00,Commercial Street at Barratts,236,Wednesday,30,July,2009
22/07/2009,20:00,Commercial Street at Barratts,132,Wednesday,30,July,2009
22/07/2009,21:00,Commercial Street at Barratts,139,Wednesday,30,July,2009
22/07/2009,22:00,Commercial Street at Barratts,106,Wednesday,30,July,2009
22/07/2009,23:00,Commercial Street at Barratts,103,Wednesday,30,July,2009
23/07/2009,00:00,Commercial Street at Barratts,65,Thursday,30,July,2009
23/07/2009,01:00,Commercial Street at Barratts,52,Thursday,30,July,2009
23/07/2009,02:00,Commercial Street at Barratts,20,Thursday,30,July,2009
23/07/2009,03:00,Commercial Street at Barratts,15,Thursday,30,July,2009
23/07/2009,04:00,Commercial Street at Barratts,45,Thursday,30,July,2009
23/07/2009,05:00,Commercial Street at Barratts,80,Thursday,30,July,2009
23/07/2009,06:00,Commercial Street at Barratts,128,Thursday,30,July,2009
23/07/2009,07:00,Commercial Street at Barratts,252,Thursday,30,July,2009
23/07/2009,08:00,Commercial Street at Barratts,1165,Thursday,30,July,2009
23/07/2009,09:00,Commercial Street at Barratts,1411,Thursday,30,July,2009
23/07/2009,10:00,Commercial Street at Barratts,1945,Thursday,30,July,2009
23/07/2009,11:00,Commercial Street at Barratts,2578,Thursday,30,July,2009
23/07/2009,12:00,Commercial Street at Barratts,3481,Thursday,30,July,2009
23/07/2009,13:00,Commercial Street at Barratts,3664,Thursday,30,July,2009
23/07/2009,14:00,Commercial Street at Barratts,3491,Thursday,30,July,2009
23/07/2009,15:00,Commercial Street at Barratts,2781,Thursday,30,July,2009
23/07/2009,16:00,Commercial Street at Barratts,2331,Thursday,30,July,2009
23/07/2009,17:00,Commercial Street at Barratts,2327,Thursday,30,July,2009
23/07/2009,18:00,Commercial Street at Barratts,1164,Thursday,30,July,2009
23/07/2009,19:00,Commercial Street at Barratts,285,Thursday,30,July,2009
23/07/2009,20:00,Commercial Street at Barratts,233,Thursday,30,July,2009
23/07/2009,21:00,Commercial Street at Barratts,138,Thursday,30,July,2009
23/07/2009,22:00,Commercial Street at Barratts,155,Thursday,30,July,2009
23/07/2009,23:00,Commercial Street at Barratts,169,Thursday,30,July,2009
24/07/2009,00:00,Commercial Street at Barratts,175,Friday,30,July,2009
24/07/2009,01:00,Commercial Street at Barratts,69,Friday,30,July,2009
24/07/2009,02:00,Commercial Street at Barratts,32,Friday,30,July,2009
24/07/2009,03:00,Commercial Street at Barratts,41,Friday,30,July,2009
24/07/2009,04:00,Commercial Street at Barratts,30,Friday,30,July,2009
24/07/2009,05:00,Commercial Street at Barratts,92,Friday,30,July,2009
24/07/2009,06:00,Commercial Street at Barratts,128,Friday,30,July,2009
24/07/2009,07:00,Commercial Street at Barratts,322,Friday,30,July,2009
24/07/2009,08:00,Commercial Street at Barratts,1395,Friday,30,July,2009
24/07/2009,09:00,Commercial Street at Barratts,1762,Friday,30,July,2009
24/07/2009,10:00,Commercial Street at Barratts,2381,Friday,30,July,2009
24/07/2009,11:00,Commercial Street at Barratts,2935,Friday,30,July,2009
24/07/2009,12:00,Commercial Street at Barratts,4226,Friday,30,July,2009
24/07/2009,13:00,Commercial Street at Barratts,3985,Friday,30,July,2009
24/07/2009,14:00,Commercial Street at Barratts,3546,Friday,30,July,2009
24/07/2009,15:00,Commercial Street at Barratts,3205,Friday,30,July,2009
24/07/2009,16:00,Commercial Street at Barratts,2790,Friday,30,July,2009
24/07/2009,17:00,Commercial Street at Barratts,2653,Friday,30,July,2009
24/07/2009,18:00,Commercial Street at Barratts,830,Friday,30,July,2009
24/07/2009,19:00,Commercial Street at Barratts,341,Friday,30,July,2009
24/07/2009,20:00,Commercial Street at Barratts,282,Friday,30,July,2009
24/07/2009,21:00,Commercial Street at Barratts,184,Friday,30,July,2009
24/07/2009,22:00,Commercial Street at Barratts,217,Friday,30,July,2009
24/07/2009,23:00,Commercial Street at Barratts,231,Friday,30,July,2009
25/07/2009,00:00,Commercial Street at Barratts,130,Saturday,30,July,2009
25/07/2009,01:00,Commercial Street at Barratts,71,Saturday,30,July,2009
25/07/2009,02:00,Commercial Street at Barratts,61,Saturday,30,July,2009
25/07/2009,03:00,Commercial Street at Barratts,32,Saturday,30,July,2009
25/07/2009,04:00,Commercial Street at Barratts,39,Saturday,30,July,2009
25/07/2009,05:00,Commercial Street at Barratts,40,Saturday,30,July,2009
25/07/2009,06:00,Commercial Street at Barratts,89,Saturday,30,July,2009
25/07/2009,07:00,Commercial Street at Barratts,129,Saturday,30,July,2009
25/07/2009,08:00,Commercial Street at Barratts,785,Saturday,30,July,2009
25/07/2009,09:00,Commercial Street at Barratts,1687,Saturday,30,July,2009
25/07/2009,10:00,Commercial Street at Barratts,2481,Saturday,30,July,2009
25/07/2009,11:00,Commercial Street at Barratts,3201,Saturday,30,July,2009
25/07/2009,12:00,Commercial Street at Barratts,4297,Saturday,30,July,2009
25/07/2009,13:00,Commercial Street at Barratts,4897,Saturday,30,July,2009
25/07/2009,14:00,Commercial Street at Barratts,5445,Saturday,30,July,2009
25/07/2009,15:00,Commercial Street at Barratts,4056,Saturday,30,July,2009
25/07/2009,16:00,Commercial Street at Barratts,3145,Saturday,30,July,2009
25/07/2009,17:00,Commercial Street at Barratts,2569,Saturday,30,July,2009
25/07/2009,18:00,Commercial Street at Barratts,1014,Saturday,30,July,2009
25/07/2009,19:00,Commercial Street at Barratts,280,Saturday,30,July,2009
25/07/2009,20:00,Commercial Street at Barratts,167,Saturday,30,July,2009
25/07/2009,21:00,Commercial Street at Barratts,267,Saturday,30,July,2009
25/07/2009,22:00,Commercial Street at Barratts,268,Saturday,30,July,2009
25/07/2009,23:00,Commercial Street at Barratts,346,Saturday,30,July,2009
26/07/2009,00:00,Commercial Street at Barratts,216,Sunday,30,July,2009
26/07/2009,01:00,Commercial Street at Barratts,207,Sunday,30,July,2009
26/07/2009,02:00,Commercial Street at Barratts,69,Sunday,30,July,2009
26/07/2009,03:00,Commercial Street at Barratts,114,Sunday,30,July,2009
26/07/2009,04:00,Commercial Street at Barratts,31,Sunday,30,July,2009
26/07/2009,05:00,Commercial Street at Barratts,13,Sunday,30,July,2009
26/07/2009,06:00,Commercial Street at Barratts,26,Sunday,30,July,2009
26/07/2009,07:00,Commercial Street at Barratts,17,Sunday,30,July,2009
26/07/2009,08:00,Commercial Street at Barratts,61,Sunday,30,July,2009
26/07/2009,09:00,Commercial Street at Barratts,138,Sunday,30,July,2009
26/07/2009,10:00,Commercial Street at Barratts,484,Sunday,30,July,2009
26/07/2009,11:00,Commercial Street at Barratts,1090,Sunday,30,July,2009
26/07/2009,12:00,Commercial Street at Barratts,1722,Sunday,30,July,2009
26/07/2009,13:00,Commercial Street at Barratts,2018,Sunday,30,July,2009
26/07/2009,14:00,Commercial Street at Barratts,2126,Sunday,30,July,2009
26/07/2009,15:00,Commercial Street at Barratts,1941,Sunday,30,July,2009
26/07/2009,16:00,Commercial Street at Barratts,1225,Sunday,30,July,2009
26/07/2009,17:00,Commercial Street at Barratts,350,Sunday,30,July,2009
26/07/2009,18:00,Commercial Street at Barratts,163,Sunday,30,July,2009
26/07/2009,19:00,Commercial Street at Barratts,132,Sunday,30,July,2009
26/07/2009,20:00,Commercial Street at Barratts,106,Sunday,30,July,2009
26/07/2009,21:00,Commercial Street at Barratts,75,Sunday,30,July,2009
26/07/2009,22:00,Commercial Street at Barratts,30,Sunday,30,July,2009
26/07/2009,23:00,Commercial Street at Barratts,59,Sunday,30,July,2009
27/07/2009,00:00,Commercial Street at Barratts,76,Monday,31,July,2009
27/07/2009,01:00,Commercial Street at Barratts,49,Monday,31,July,2009
27/07/2009,02:00,Commercial Street at Barratts,32,Monday,31,July,2009
27/07/2009,03:00,Commercial Street at Barratts,5,Monday,31,July,2009
27/07/2009,04:00,Commercial Street at Barratts,4,Monday,31,July,2009
27/07/2009,05:00,Commercial Street at Barratts,79,Monday,31,July,2009
27/07/2009,06:00,Commercial Street at Barratts,123,Monday,31,July,2009
27/07/2009,07:00,Commercial Street at Barratts,275,Monday,31,July,2009
27/07/2009,08:00,Commercial Street at Barratts,974,Monday,31,July,2009
27/07/2009,09:00,Commercial Street at Barratts,783,Monday,31,July,2009
27/07/2009,10:00,Commercial Street at Barratts,1442,Monday,31,July,2009
27/07/2009,11:00,Commercial Street at Barratts,2105,Monday,31,July,2009
27/07/2009,12:00,Commercial Street at Barratts,4102,Monday,31,July,2009
27/07/2009,13:00,Commercial Street at Barratts,4409,Monday,31,July,2009
27/07/2009,14:00,Commercial Street at Barratts,3163,Monday,31,July,2009
27/07/2009,15:00,Commercial Street at Barratts,2799,Monday,31,July,2009
27/07/2009,16:00,Commercial Street at Barratts,2124,Monday,31,July,2009
27/07/2009,17:00,Commercial Street at Barratts,2387,Monday,31,July,2009
27/07/2009,18:00,Commercial Street at Barratts,909,Monday,31,July,2009
27/07/2009,19:00,Commercial Street at Barratts,245,Monday,31,July,2009
27/07/2009,20:00,Commercial Street at Barratts,167,Monday,31,July,2009
27/07/2009,21:00,Commercial Street at Barratts,123,Monday,31,July,2009
27/07/2009,22:00,Commercial Street at Barratts,148,Monday,31,July,2009
27/07/2009,23:00,Commercial Street at Barratts,129,Monday,31,July,2009
28/07/2009,00:00,Commercial Street at Barratts,121,Tuesday,31,July,2009
28/07/2009,01:00,Commercial Street at Barratts,68,Tuesday,31,July,2009
28/07/2009,02:00,Commercial Street at Barratts,42,Tuesday,31,July,2009
28/07/2009,03:00,Commercial Street at Barratts,6,Tuesday,31,July,2009
28/07/2009,04:00,Commercial Street at Barratts,19,Tuesday,31,July,2009
28/07/2009,05:00,Commercial Street at Barratts,75,Tuesday,31,July,2009
28/07/2009,06:00,Commercial Street at Barratts,193,Tuesday,31,July,2009
28/07/2009,07:00,Commercial Street at Barratts,335,Tuesday,31,July,2009
28/07/2009,08:00,Commercial Street at Barratts,722,Tuesday,31,July,2009
28/07/2009,09:00,Commercial Street at Barratts,832,Tuesday,31,July,2009
28/07/2009,10:00,Commercial Street at Barratts,1500,Tuesday,31,July,2009
28/07/2009,11:00,Commercial Street at Barratts,2317,Tuesday,31,July,2009
28/07/2009,12:00,Commercial Street at Barratts,3477,Tuesday,31,July,2009
28/07/2009,13:00,Commercial Street at Barratts,3809,Tuesday,31,July,2009
28/07/2009,14:00,Commercial Street at Barratts,3106,Tuesday,31,July,2009
28/07/2009,15:00,Commercial Street at Barratts,2817,Tuesday,31,July,2009
28/07/2009,16:00,Commercial Street at Barratts,2176,Tuesday,31,July,2009
28/07/2009,17:00,Commercial Street at Barratts,1466,Tuesday,31,July,2009
28/07/2009,18:00,Commercial Street at Barratts,537,Tuesday,31,July,2009
28/07/2009,19:00,Commercial Street at Barratts,266,Tuesday,31,July,2009
28/07/2009,20:00,Commercial Street at Barratts,239,Tuesday,31,July,2009
28/07/2009,21:00,Commercial Street at Barratts,194,Tuesday,31,July,2009
28/07/2009,22:00,Commercial Street at Barratts,105,Tuesday,31,July,2009
28/07/2009,23:00,Commercial Street at Barratts,98,Tuesday,31,July,2009
29/07/2009,00:00,Commercial Street at Barratts,84,Wednesday,31,July,2009
