Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
26/08/2008,19:00,Albion Street North,285,Tuesday,35,August,2008
26/08/2008,20:00,Albion Street North,177,Tuesday,35,August,2008
26/08/2008,21:00,Albion Street North,85,Tuesday,35,August,2008
26/08/2008,22:00,Albion Street North,105,Tuesday,35,August,2008
26/08/2008,23:00,Albion Street North,80,Tuesday,35,August,2008
27/08/2008,00:00,Albion Street North,23,Wednesday,35,August,2008
27/08/2008,01:00,Albion Street North,8,Wednesday,35,August,2008
27/08/2008,02:00,Albion Street North,23,Wednesday,35,August,2008
27/08/2008,03:00,Albion Street North,8,Wednesday,35,August,2008
27/08/2008,04:00,Albion Street North,5,Wednesday,35,August,2008
27/08/2008,05:00,Albion Street North,25,Wednesday,35,August,2008
27/08/2008,06:00,Albion Street North,71,Wednesday,35,August,2008
27/08/2008,07:00,Albion Street North,393,Wednesday,35,August,2008
27/08/2008,08:00,Albion Street North,1058,Wednesday,35,August,2008
27/08/2008,09:00,Albion Street North,883,Wednesday,35,August,2008
27/08/2008,10:00,Albion Street North,1253,Wednesday,35,August,2008
27/08/2008,11:00,Albion Street North,2353,Wednesday,35,August,2008
27/08/2008,12:00,Albion Street North,3808,Wednesday,35,August,2008
27/08/2008,13:00,Albion Street North,4398,Wednesday,35,August,2008
27/08/2008,14:00,Albion Street North,3129,Wednesday,35,August,2008
27/08/2008,15:00,Albion Street North,2706,Wednesday,35,August,2008
27/08/2008,16:00,Albion Street North,2615,Wednesday,35,August,2008
27/08/2008,17:00,Albion Street North,2296,Wednesday,35,August,2008
27/08/2008,18:00,Albion Street North,835,Wednesday,35,August,2008
27/08/2008,19:00,Albion Street North,314,Wednesday,35,August,2008
27/08/2008,20:00,Albion Street North,176,Wednesday,35,August,2008
27/08/2008,21:00,Albion Street North,108,Wednesday,35,August,2008
27/08/2008,22:00,Albion Street North,115,Wednesday,35,August,2008
27/08/2008,23:00,Albion Street North,96,Wednesday,35,August,2008
28/08/2008,00:00,Albion Street North,30,Thursday,35,August,2008
28/08/2008,01:00,Albion Street North,3,Thursday,35,August,2008
28/08/2008,02:00,Albion Street North,8,Thursday,35,August,2008
28/08/2008,03:00,Albion Street North,14,Thursday,35,August,2008
28/08/2008,04:00,Albion Street North,5,Thursday,35,August,2008
28/08/2008,05:00,Albion Street North,19,Thursday,35,August,2008
28/08/2008,06:00,Albion Street North,55,Thursday,35,August,2008
28/08/2008,07:00,Albion Street North,375,Thursday,35,August,2008
28/08/2008,08:00,Albion Street North,993,Thursday,35,August,2008
28/08/2008,09:00,Albion Street North,874,Thursday,35,August,2008
28/08/2008,10:00,Albion Street North,1223,Thursday,35,August,2008
28/08/2008,11:00,Albion Street North,2396,Thursday,35,August,2008
28/08/2008,12:00,Albion Street North,3882,Thursday,35,August,2008
28/08/2008,13:00,Albion Street North,5296,Thursday,35,August,2008
28/08/2008,14:00,Albion Street North,3116,Thursday,35,August,2008
28/08/2008,15:00,Albion Street North,2421,Thursday,35,August,2008
28/08/2008,16:00,Albion Street North,2298,Thursday,35,August,2008
28/08/2008,17:00,Albion Street North,2178,Thursday,35,August,2008
28/08/2008,18:00,Albion Street North,997,Thursday,35,August,2008
28/08/2008,19:00,Albion Street North,391,Thursday,35,August,2008
28/08/2008,20:00,Albion Street North,156,Thursday,35,August,2008
28/08/2008,21:00,Albion Street North,62,Thursday,35,August,2008
28/08/2008,22:00,Albion Street North,144,Thursday,35,August,2008
28/08/2008,23:00,Albion Street North,100,Thursday,35,August,2008
29/08/2008,00:00,Albion Street North,49,Friday,35,August,2008
29/08/2008,01:00,Albion Street North,41,Friday,35,August,2008
29/08/2008,02:00,Albion Street North,24,Friday,35,August,2008
29/08/2008,03:00,Albion Street North,42,Friday,35,August,2008
29/08/2008,04:00,Albion Street North,3,Friday,35,August,2008
29/08/2008,05:00,Albion Street North,18,Friday,35,August,2008
29/08/2008,06:00,Albion Street North,86,Friday,35,August,2008
29/08/2008,07:00,Albion Street North,394,Friday,35,August,2008
29/08/2008,08:00,Albion Street North,1022,Friday,35,August,2008
29/08/2008,09:00,Albion Street North,928,Friday,35,August,2008
29/08/2008,10:00,Albion Street North,1398,Friday,35,August,2008
29/08/2008,11:00,Albion Street North,2125,Friday,35,August,2008
29/08/2008,12:00,Albion Street North,3907,Friday,35,August,2008
29/08/2008,13:00,Albion Street North,4287,Friday,35,August,2008
29/08/2008,14:00,Albion Street North,3269,Friday,35,August,2008
29/08/2008,15:00,Albion Street North,2986,Friday,35,August,2008
29/08/2008,16:00,Albion Street North,2652,Friday,35,August,2008
29/08/2008,17:00,Albion Street North,2315,Friday,35,August,2008
29/08/2008,18:00,Albion Street North,853,Friday,35,August,2008
29/08/2008,19:00,Albion Street North,300,Friday,35,August,2008
29/08/2008,20:00,Albion Street North,246,Friday,35,August,2008
29/08/2008,21:00,Albion Street North,201,Friday,35,August,2008
29/08/2008,22:00,Albion Street North,181,Friday,35,August,2008
29/08/2008,23:00,Albion Street North,216,Friday,35,August,2008
30/08/2008,00:00,Albion Street North,171,Saturday,35,August,2008
30/08/2008,01:00,Albion Street North,104,Saturday,35,August,2008
30/08/2008,02:00,Albion Street North,78,Saturday,35,August,2008
30/08/2008,03:00,Albion Street North,75,Saturday,35,August,2008
30/08/2008,04:00,Albion Street North,6,Saturday,35,August,2008
30/08/2008,05:00,Albion Street North,7,Saturday,35,August,2008
30/08/2008,06:00,Albion Street North,36,Saturday,35,August,2008
